datetime,bpm,period
2018-05-03 12:06:11.377,109,before lunch
2018-05-03 12:06:11.676,109,before lunch
2018-05-03 12:06:11.979,108,before lunch
2018-05-03 12:06:17.984,106,before lunch
2018-05-03 12:06:18.287,106,before lunch
2018-05-03 12:06:18.586,106,before lunch
2018-05-03 12:06:19.188,93,before lunch
2018-05-03 12:06:19.487,93,before lunch
2018-05-03 12:06:19.790,88,before lunch
2018-05-03 12:06:20.089,88,before lunch
2018-05-03 12:06:20.388,85,before lunch
2018-05-03 12:06:20.691,85,before lunch
2018-05-03 12:06:20.990,81,before lunch
2018-05-03 12:06:21.592,79,before lunch
2018-05-03 12:06:21.891,79,before lunch
2018-05-03 12:06:22.194,78,before lunch
2018-05-03 12:06:22.493,78,before lunch
2018-05-03 12:06:22.792,7,before lunch
2018-05-03 12:06:23.095,77,before lunch
2018-05-03 12:06:23.394,78,before lunch
2018-05-03 12:06:23.698,81,before lunch
2018-05-03 12:06:23.997,81,before lunch
2018-05-03 12:06:24.296,93,before lunch
2018-05-03 12:06:24.599,93,before lunch
2018-05-03 12:06:24.898,98,before lunch
2018-05-03 12:06:25.500,104,before lunch
2018-05-03 12:06:25.799,104,before lunch
2018-05-03 12:06:26.102,104,before lunch
2018-05-03 12:06:26.401,103,before lunch
2018-05-03 12:06:26.700,1,before lunch
2018-05-03 12:06:27.003,103,before lunch
2018-05-03 12:06:27.302,103,before lunch
2018-05-03 12:06:27.605,103,before lunch
2018-05-03 12:06:27.904,103,before lunch
2018-05-03 12:06:28.203,10,before lunch
2018-05-03 12:06:28.506,103,before lunch
2018-05-03 12:06:28.805,103,before lunch
2018-05-03 12:06:29.108,103,before lunch
2018-05-03 12:06:29.407,94,before lunch
2018-05-03 12:06:29.706,94,before lunch
2018-05-03 12:06:30.009,89,before lunch
2018-05-03 12:06:30.308,89,before lunch
2018-05-03 12:06:30.911,83,before lunch
2018-05-03 12:06:31.210,85,before lunch
2018-05-03 12:06:31.513,85,before lunch
2018-05-03 12:06:31.812,87,before lunch
2018-05-03 12:06:32.111,87,before lunch
2018-05-03 12:06:32.414,89,before lunch
2018-05-03 12:06:32.713,89,before lunch
2018-05-03 12:06:33.016,90,before lunch
2018-05-03 12:06:33.315,92,before lunch
2018-05-03 12:06:33.614,92,before lunch
2018-05-03 12:06:33.917,92,before lunch
2018-05-03 12:06:34.216,90,before lunch
2018-05-03 12:06:34.818,88,before lunch
2018-05-03 12:06:35.117,88,before lunch
2018-05-03 12:06:35.420,99,before lunch
2018-05-03 12:06:35.719,106,before lunch
2018-05-03 12:06:36.018,106,before lunch
2018-05-03 12:06:36.321,106,before lunch
2018-05-03 12:06:36.620,106,before lunch
2018-05-03 12:06:37.222,106,before lunch
2018-05-03 12:06:37.521,91,before lunch
2018-05-03 12:06:37.825,91,before lunch
2018-05-03 12:06:38.124,91,before lunch
2018-05-03 12:06:38.726,91,before lunch
2018-05-03 12:06:39.025,91,before lunch
2018-05-03 12:06:39.328,91,before lunch
2018-05-03 12:06:39.627,91,before lunch
2018-05-03 12:06:39.926,91,before lunch
2018-05-03 12:06:40.229,91,before lunch
2018-05-03 12:06:40.528,91,before lunch
2018-05-03 12:06:40.831,91,before lunch
2018-05-03 12:06:41.130,91,before lunch
2018-05-03 12:06:41.429,91,before lunch
2018-05-03 12:06:41.732,91,before lunch
2018-05-03 12:06:42.031,91,before lunch
2018-05-03 12:06:42.633,91,before lunch
2018-05-03 12:06:42.932,91,before lunch
2018-05-03 12:06:43.235,91,before lunch
2018-05-03 12:06:43.534,91,before lunch
2018-05-03 12:06:43.833,91,before lunch
2018-05-03 12:06:44.136,91,before lunch
2018-05-03 12:06:44.435,91,before lunch
2018-05-03 12:06:45.037,91,before lunch
2018-05-03 12:06:45.336,91,before lunch
2018-05-03 12:06:45.640,91,before lunch
2018-05-03 12:06:45.939,91,before lunch
2018-05-03 12:08:41.498,70,before lunch
2018-05-03 12:08:54.412,108,before lunch
2018-05-03 12:08:54.711,108,before lunch
2018-05-03 12:08:55.014,108,before lunch
2018-05-03 12:08:55.313,95,before lunch
2018-05-03 12:08:55.915,95,before lunch
2018-05-03 12:08:56.214,95,before lunch
2018-05-03 12:08:56.517,95,before lunch
2018-05-03 12:08:56.816,95,before lunch
2018-05-03 12:08:57.115,9,before lunch
2018-05-03 12:08:57.419,95,before lunch
2018-05-03 12:08:57.718,95,before lunch
2018-05-03 12:08:58.021,95,before lunch
2018-05-03 12:08:58.320,95,before lunch
2018-05-03 12:08:58.619,95,before lunch
2018-05-03 12:09:28.355,91,before lunch
2018-05-03 12:09:28.654,91,before lunch
2018-05-03 12:09:28.953,9,before lunch
2018-05-03 12:09:29.256,101,before lunch
2018-05-03 12:09:29.555,106,before lunch
2018-05-03 12:09:56.286,68,before lunch
2018-05-03 12:09:56.589,68,before lunch
2018-05-03 12:09:56.888,70,before lunch
2018-05-03 12:09:57.187,75,before lunch
2018-05-03 12:09:57.490,82,before lunch
2018-05-03 12:09:57.789,99,before lunch
2018-05-03 12:10:50.348,105,before lunch
2018-05-03 14:56:29.056,62,after lunch
2018-05-03 14:56:29.059,62,after lunch
2018-05-03 14:56:29.060,70,after lunch
2018-05-03 14:56:29.061,62,after lunch
2018-05-03 14:56:29.062,62,after lunch
2018-05-03 14:56:29.063,70,after lunch
2018-05-03 14:56:29.064,70,after lunch
2018-05-03 14:56:29.065,65,after lunch
2018-05-03 14:56:29.066,65,after lunch
2018-05-03 14:56:29.068,62,after lunch
2018-05-03 14:56:29.069,62,after lunch
2018-05-03 14:56:29.070,65,after lunch
2018-05-03 14:56:29.070,62,after lunch
2018-05-03 14:56:30.823,70,after lunch
2018-05-03 14:56:31.122,70,after lunch
2018-05-03 14:56:31.725,70,after lunch
2018-05-03 14:56:32.024,70,after lunch
2018-05-03 14:56:32.327,70,after lunch
2018-05-03 14:56:32.626,65,after lunch
2018-05-03 14:56:32.925,71,after lunch
2018-05-03 14:56:33.228,65,after lunch
2018-05-03 14:56:33.527,65,after lunch
2018-05-03 14:56:34.129,71,after lunch
2018-05-03 14:56:34.428,65,after lunch
2018-05-03 14:56:34.731,70,after lunch
2018-05-03 14:56:35.030,70,after lunch
2018-05-03 14:56:35.329,70,after lunch
2018-05-03 14:56:35.632,71,after lunch
2018-05-03 14:56:35.931,62,after lunch
2018-05-03 14:56:36.533,62,after lunch
2018-05-03 14:56:36.832,62,after lunch
2018-05-03 14:56:37.135,70,after lunch
2018-05-03 14:56:37.434,65,after lunch
2018-05-03 14:56:37.733,70,after lunch
2018-05-03 14:56:38.036,71,after lunch
2018-05-03 14:56:38.335,65,after lunch
2018-05-03 14:56:38.938,65,after lunch
2018-05-03 14:56:39.237,65,after lunch
2018-05-03 14:56:39.540,71,after lunch
2018-05-03 14:56:39.839,62,after lunch
2018-05-03 14:56:40.441,65,after lunch
2018-05-03 14:56:40.740,62,after lunch
2018-05-03 14:56:41.043,71,after lunch
2018-05-03 14:56:41.342,70,after lunch
2018-05-03 14:56:41.641,70,after lunch
2018-05-03 14:56:41.944,65,after lunch
2018-05-03 14:56:42.243,70,after lunch
2018-05-03 14:56:42.845,62,after lunch
2018-05-03 14:56:43.144,65,after lunch
2018-05-03 14:56:43.447,70,after lunch
2018-05-03 14:56:43.746,65,after lunch
2018-05-03 14:56:44.045,71,after lunch
2018-05-03 14:56:44.348,70,after lunch
2018-05-03 14:56:44.647,65,after lunch
2018-05-03 14:56:45.249,70,after lunch
2018-05-03 14:56:45.548,71,after lunch
2018-05-03 14:56:45.852,71,after lunch
2018-05-03 14:56:46.151,70,after lunch
2018-05-03 14:56:46.450,65,after lunch
2018-05-03 14:56:46.753,71,after lunch
2018-05-03 14:56:47.052,65,after lunch
2018-05-03 14:56:47.654,65,after lunch
2018-05-03 14:56:47.953,65,after lunch
2018-05-03 14:56:48.256,70,after lunch
2018-05-03 14:56:48.555,70,after lunch
2018-05-03 14:56:48.854,6,after lunch
2018-05-03 14:56:49.157,65,after lunch
2018-05-03 14:56:49.456,70,after lunch
2018-05-03 14:56:50.058,65,after lunch
2018-05-03 14:56:50.357,65,after lunch
2018-05-03 14:56:50.660,70,after lunch
2018-05-03 14:56:50.959,65,after lunch
2018-05-03 14:56:51.561,65,after lunch
2018-05-03 14:56:51.860,65,after lunch
2018-05-03 14:56:52.163,62,after lunch
2018-05-03 14:56:52.462,70,after lunch
2018-05-03 14:56:52.761,62,after lunch
2018-05-03 14:56:53.065,70,after lunch
2018-05-03 14:56:53.364,71,after lunch
2018-05-03 14:56:53.966,62,after lunch
2018-05-03 14:56:54.265,62,after lunch
2018-05-03 14:56:54.568,70,after lunch
2018-05-03 14:56:54.867,62,after lunch
2018-05-03 14:56:55.166,62,after lunch
